checklist_id,observer_id,sampling_event_identifier,scientific_name,observation_count,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,time_observations_started,duration_minutes,effort_distance_km,number_observers,species_observed
S6594543,obsr183305,S6594543,Cardinalis cardinalis,4,US-IL,L899093,41.974232,-87.6815414,Traveling,TRUE,2010-06-28,2010,179,6.25,60,1.609,1,TRUE
S16751469,obsr114944,S16751469,Cardinalis cardinalis,,US-IL,L2588752,42.1907874,-88.9915409,Traveling,TRUE,2010-06-13,2010,164,15,90,3.219,2,FALSE
S11753296,obsr326314,S11753296,Cardinalis cardinalis,1,US-IL,L1772829,42.2707688,-87.9378155,Stationary,TRUE,2010-06-16,2010,167,8,10,0,1,TRUE
S11911925,obsr185482,S11911925,Cardinalis cardinalis,1,US-IL,L720286,41.68413,-87.87514,Stationary,TRUE,2010-06-14,2010,165,7.666666666666667,5,0,1,TRUE
S11752638,obsr326314,S11752638,Cardinalis cardinalis,2,US-IL,L1772742,42.1644432,-88.1190002,Stationary,TRUE,2010-06-21,2010,172,8,10,0,1,TRUE
S6639232,obsr47764,S6639232,Cardinalis cardinalis,6,US-IL,L795676,41.4646466,-90.5769968,Stationary,TRUE,2010-06-16,2010,167,5.416666666666667,5,0,1,TRUE
S6575185,obsr193344,S6575185,Cardinalis cardinalis,2,US-IL,L926658,41.9622345,-88.0748177,Traveling,TRUE,2010-06-17,2010,168,8.583333333333334,150,3.219,1,TRUE
S6645107,obsr47764,S6645107,Cardinalis cardinalis,2,US-IL,L795708,41.5023544,-90.523755,Stationary,TRUE,2010-06-22,2010,173,8.333333333333334,5,0,1,TRUE
S6783885,obsr47764,S6783885,Cardinalis cardinalis,2,US-IL,L980557,41.5030173,-90.5514944,Stationary,TRUE,2010-06-07,2010,158,8.833333333333334,5,0,1,TRUE
S6577897,obsr123174,S6577897,Cardinalis cardinalis,5,US-IL,L108479,41.8751829,-87.7698144,Traveling,TRUE,2010-06-25,2010,176,7.583333333333333,135,4.828,1,TRUE
S6545045,obsr168773,S6545045,Cardinalis cardinalis,1,US-IL,L678297,40.7524913,-89.0995717,Traveling,TRUE,2010-06-15,2010,166,11.416666666666666,135,3.219,1,TRUE
S6587405,obsr15930,S6587405,Cardinalis cardinalis,1,US-IL,L168916,41.928867,-88.31503,Stationary,TRUE,2010-06-12,2010,163,6.616666666666667,5,0,1,TRUE
S6534471,obsr57433,S6534471,Cardinalis cardinalis,2,US-IL,L929074,41.5295833,-88.6844058,Stationary,TRUE,2010-06-07,2010,158,6.25,5,0,1,TRUE
S6592898,obsr4911,S6592898,Cardinalis cardinalis,6,US-IL,L2909037,41.1630423,-87.5538683,Traveling,TRUE,2010-06-16,2010,167,8.083333333333334,120,4.828,1,TRUE
S6524570,obsr168773,S6524570,Cardinalis cardinalis,2,US-IL,L628767,40.8073129,-89.0163803,Traveling,TRUE,2010-06-09,2010,160,12.166666666666666,130,3.219,1,TRUE
S6504942,obsr106714,S6504942,Cardinalis cardinalis,1,US-IL,L558213,41.6651839,-87.9237556,Stationary,TRUE,2010-06-05,2010,156,5.6,5,0,1,TRUE
S6574137,obsr189813,S6574137,Cardinalis cardinalis,2,US-IL,L924664,42.1175601,-87.9562265,Stationary,TRUE,2010-06-25,2010,176,6.333333333333333,5,0,1,TRUE
S11817598,obsr97529,S11817598,Cardinalis cardinalis,1,US-IL,L858048,41.9594842,-88.0726739,Stationary,TRUE,2010-06-17,2010,168,7.666666666666667,5,0,1,TRUE
S6586975,obsr106714,S6586975,Cardinalis cardinalis,2,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2010-06-29,2010,180,10.083333333333334,15,0.789,1,TRUE
S11753037,obsr326314,S11753037,Cardinalis cardinalis,1,US-IL,L1772873,42.3380226,-87.8593148,Stationary,TRUE,2010-06-02,2010,153,8,10,0,1,TRUE
S6623064,obsr14042,S6623064,Cardinalis cardinalis,3,US-IL,L762427,41.8335984,-87.9041433,Traveling,TRUE,2010-06-18,2010,169,7.666666666666667,215,3.219,1,TRUE
S6505561,obsr106714,S6505561,Cardinalis cardinalis,3,US-IL,L152624,41.7114,-87.8548,Traveling,TRUE,2010-06-05,2010,156,14.85,69,3.251,1,TRUE
S6616591,obsr14689,S6616591,Cardinalis cardinalis,1,US-IL,L107063,42.17192,-88.11077,Stationary,TRUE,2010-06-25,2010,176,5.9,5,0,1,TRUE
S11752818,obsr326314,S11752818,Cardinalis cardinalis,1,US-IL,L1772802,42.2557245,-88.1290357,Stationary,TRUE,2010-06-08,2010,159,8,10,0,1,TRUE
S6549561,obsr187327,S6549561,Cardinalis cardinalis,2,US-IL,L293830,40.6445574,-89.042146,Traveling,TRUE,2010-06-16,2010,167,18,120,2.414,1,TRUE
S7006959,obsr222607,S7006959,Cardinalis cardinalis,1,US-IL,L938255,42.1729,-88.10965,Stationary,TRUE,2010-06-29,2010,180,7.35,5,0,1,TRUE
S6514680,obsr34033,S6514680,Cardinalis cardinalis,2,US-IL,L479591,41.8659855,-87.6286429,Traveling,TRUE,2010-06-07,2010,158,9.083333333333334,10,0.322,1,TRUE
S6563242,obsr34033,S6563242,Cardinalis cardinalis,1,US-IL,L746063,41.67685,-87.8678,Stationary,TRUE,2010-06-10,2010,161,7.966666666666667,5,0,1,TRUE
S6617029,obsr142929,S6617029,Cardinalis cardinalis,1,US-IL,L152656,41.677,-87.5613,Traveling,TRUE,2010-06-15,2010,166,7.5,60,0.402,1,TRUE
S11752710,obsr326314,S11752710,Cardinalis cardinalis,1,US-IL,L1772771,42.2182317,-87.921491,Stationary,TRUE,2010-06-16,2010,167,8,10,0,1,TRUE
S6513172,obsr175594,S6513172,Cardinalis cardinalis,3,US-IL,L924628,42.0196489,-87.7212274,Traveling,TRUE,2010-06-05,2010,156,5.833333333333333,115,2.414,1,TRUE
S6589969,obsr137807,S6589969,Cardinalis cardinalis,2,US-IL,L810106,42.4106568,-88.0391121,Traveling,TRUE,2010-06-30,2010,181,6,180,2.414,1,TRUE
S6966789,obsr14580,S6966789,Cardinalis cardinalis,2,US-IL,L169329,42.0598,-87.7116,Stationary,TRUE,2010-06-18,2010,169,9.5,60,0,1,TRUE
S11752865,obsr326314,S11752865,Cardinalis cardinalis,3,US-IL,L1772813,42.2617341,-88.0970791,Stationary,TRUE,2010-06-18,2010,169,8,10,0,1,TRUE
S6783928,obsr47764,S6783928,Cardinalis cardinalis,5,US-IL,L980556,41.5032945,-90.5501157,Stationary,TRUE,2010-06-25,2010,176,8.416666666666666,5,0,1,TRUE
S6536069,obsr106714,S6536069,Cardinalis cardinalis,1,US-IL,L558213,41.6651839,-87.9237556,Stationary,TRUE,2010-06-12,2010,163,5.766666666666667,5,0,1,TRUE
S6496477,obsr106714,S6496477,Cardinalis cardinalis,2,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2010-06-04,2010,155,9.583333333333334,15,0.789,1,TRUE
S11752663,obsr326314,S11752663,Cardinalis cardinalis,1,US-IL,L1772751,42.1746815,-88.1099144,Stationary,TRUE,2010-06-21,2010,172,8,10,0,1,TRUE
S6592923,obsr4911,S6592923,Cardinalis cardinalis,9,US-IL,L298799,41.2335227,-88.2239132,Traveling,TRUE,2010-06-29,2010,180,5.416666666666667,240,4.828,1,TRUE
S9025543,obsr146134,S9025543,Cardinalis cardinalis,2,US-IL,L565385,41.9216948,-88.3525689,Stationary,TRUE,2010-06-27,2010,178,7.083333333333333,5,0,2,TRUE
S11752713,obsr326314,S11752713,Cardinalis cardinalis,1,US-IL,L1772772,42.2184916,-87.8108722,Stationary,TRUE,2010-06-25,2010,176,8,10,0,1,TRUE
S6902045,obsr17440,S6902045,Cardinalis cardinalis,1,US-IL,L125593,42.197912,-88.3287,Stationary,TRUE,2010-06-25,2010,176,5.916666666666667,10,0,2,TRUE
S6616601,obsr14689,S6616601,Cardinalis cardinalis,5,US-IL,L107062,42.17004,-88.11135,Stationary,TRUE,2010-06-25,2010,176,6.033333333333333,5,0,1,TRUE
S11752969,obsr326314,S11752969,Cardinalis cardinalis,1,US-IL,L1772851,42.3005374,-88.1608644,Stationary,TRUE,2010-06-07,2010,158,8,10,0,1,TRUE
S6516601,obsr114260,S6516601,Cardinalis cardinalis,3,US-IL,L152739,41.6657309,-87.530136099999993,Traveling,TRUE,2010-06-09,2010,160,8.5,25,2.414,1,TRUE
S9070370,obsr16073,S9070370,Cardinalis cardinalis,1,US-IL,L1282027,42.0424667,-87.7928333,Stationary,TRUE,2010-06-07,2010,158,7,5,0,1,TRUE
S6580854,obsr168773,S6580854,Cardinalis cardinalis,2,US-IL,L164819,41.2132356,-89.3230426,Traveling,TRUE,2010-06-27,2010,178,7,270,3.219,1,TRUE
S11817355,obsr97529,S11817355,Cardinalis cardinalis,1,US-IL,L857535,41.7581199,-88.1012232,Stationary,TRUE,2010-06-08,2010,159,6.25,5,0,1,TRUE
S6639318,obsr47764,S6639318,Cardinalis cardinalis,5,US-IL,L795699,41.4737149,-90.4790854,Stationary,TRUE,2010-06-16,2010,167,9.166666666666666,5,0,1,TRUE
S6591767,obsr168773,S6591767,Cardinalis cardinalis,3,US-IL,L858882,40.3851158,-88.9526778,Traveling,TRUE,2010-06-30,2010,181,9.166666666666666,220,4.828,1,TRUE
S11753297,obsr326314,S11753297,Cardinalis cardinalis,1,US-IL,L1772829,42.2707688,-87.9378155,Stationary,TRUE,2010-06-03,2010,154,8,10,0,1,TRUE
S6575779,obsr193344,S6575779,Cardinalis cardinalis,1,US-IL,L926658,41.9622345,-88.0748177,Traveling,TRUE,2010-06-24,2010,175,8.166666666666666,10,0.322,1,TRUE
S6549628,obsr114260,S6549628,Cardinalis cardinalis,1,US-IL,L152650,41.6565,-87.5643,Traveling,TRUE,2010-06-16,2010,167,9.75,20,0.402,1,TRUE
S11752890,obsr326314,S11752890,Cardinalis cardinalis,1,US-IL,L1772822,42.2669445,-87.922319,Stationary,TRUE,2010-06-16,2010,167,8,10,0,1,TRUE
S6588851,obsr123174,S6588851,Cardinalis cardinalis,6,US-IL,L108479,41.8751829,-87.7698144,Traveling,TRUE,2010-06-29,2010,180,7,160,4.828,1,TRUE
S6587987,obsr168773,S6587987,Cardinalis cardinalis,4,US-IL,L678297,40.7524913,-89.0995717,Traveling,TRUE,2010-06-29,2010,180,9.666666666666666,200,3.219,1,TRUE
S6514481,obsr217894,S6514481,Cardinalis cardinalis,1,US-IL,L900318,42.092706,-87.8863013,Stationary,TRUE,2010-06-06,2010,157,8,5,0,1,TRUE
S6526997,obsr123174,S6526997,Cardinalis cardinalis,7,US-IL,L108479,41.8751829,-87.7698144,Traveling,TRUE,2010-06-10,2010,161,6.916666666666667,165,4.667,1,TRUE
S6783871,obsr47764,S6783871,Cardinalis cardinalis,4,US-IL,L980556,41.5032945,-90.5501157,Stationary,TRUE,2010-06-04,2010,155,8.5,5,0,1,TRUE
S11817825,obsr97529,S11817825,Cardinalis cardinalis,1,US-IL,L390752,41.7360246,-88.1658723,Stationary,TRUE,2010-06-13,2010,164,4.866666666666667,5,0,1,TRUE
S6580075,obsr106714,S6580075,Cardinalis cardinalis,2,US-IL,L559948,41.644438,-87.9210708,Stationary,TRUE,2010-06-26,2010,177,7.483333333333333,5,0,1,TRUE
S6485868,obsr31420,S6485868,Cardinalis cardinalis,2,US-IL,L637161,41.7475023,-87.9599816,Stationary,TRUE,2010-06-01,2010,152,9.75,45,0,1,TRUE
S6505005,obsr106714,S6505005,Cardinalis cardinalis,1,US-IL,L558219,41.6637893,-87.9234526,Stationary,TRUE,2010-06-05,2010,156,5.766666666666667,5,0,1,TRUE
S6592814,obsr4911,S6592814,Cardinalis cardinalis,3,US-IL,L2915248,41.1424995,-87.7911472,Traveling,TRUE,2010-06-08,2010,159,7.333333333333333,120,4.184,1,TRUE
S6541094,obsr151447,S6541094,Cardinalis cardinalis,2,US-IL,L737397,42.1470628,-87.9000771,Stationary,TRUE,2010-06-10,2010,161,9.083333333333334,5,0,2,TRUE
S6685970,obsr11104,S6685970,Cardinalis cardinalis,2,US-IL,L225640,42.1667,-88.1832,Traveling,TRUE,2010-06-21,2010,172,6.75,75,0.805,2,TRUE
S6642059,obsr47764,S6642059,Cardinalis cardinalis,2,US-IL,L853163,41.481797,-90.477864,Stationary,TRUE,2010-06-17,2010,168,6.333333333333333,5,0,1,TRUE
S6535248,obsr57433,S6535248,Cardinalis cardinalis,1,US-IL,L929301,41.5435347,-88.7695789,Stationary,TRUE,2010-06-07,2010,158,7.166666666666667,5,0,1,TRUE
S11752701,obsr326314,S11752701,Cardinalis cardinalis,1,US-IL,L1772766,42.2111516,-87.925172,Stationary,TRUE,2010-06-03,2010,154,8,10,0,1,TRUE
S6552092,obsr128500,S6552092,Cardinalis cardinalis,3,US-IL,L896180,41.6987596,-87.8695107,Traveling,TRUE,2010-06-17,2010,168,15,35,0.805,1,TRUE
S6616367,obsr14689,S6616367,Cardinalis cardinalis,1,US-IL,L107055,42.17346,-88.10696,Stationary,TRUE,2010-06-25,2010,176,5.616666666666667,5,0,1,TRUE
S6616826,obsr142929,S6616826,Cardinalis cardinalis,2,US-IL,L152656,41.677,-87.5613,Traveling,TRUE,2010-06-21,2010,172,7.416666666666667,40,0.402,1,TRUE
S22480984,obsr224135,S22480984,Cardinalis cardinalis,2,US-IL,L2106622,42.0978721,-88.2072544,Traveling,TRUE,2010-06-12,2010,163,7,240,4.828,1,TRUE
S6752295,obsr119197,S6752295,Cardinalis cardinalis,3,US-IL,L381326,41.6717578,-87.9013109,Traveling,TRUE,2010-06-09,2010,160,6.5,120,2.414,1,TRUE
S6508194,obsr34033,S6508194,Cardinalis cardinalis,3,US-IL,L923387,42.3050294,-88.234982,Traveling,TRUE,2010-06-06,2010,157,10.916666666666666,20,1.287,1,TRUE
S7009219,obsr17020,S7009219,Cardinalis cardinalis,5,US-IL,L208933,42.1183,-88.2229,Traveling,TRUE,2010-06-22,2010,173,7.083333333333333,85,2.816,1,TRUE
S16751361,obsr114944,S16751361,Cardinalis cardinalis,,US-IL,L2588752,42.1907874,-88.9915409,Traveling,TRUE,2010-06-11,2010,162,13,90,3.219,1,FALSE
S7009247,obsr17020,S7009247,Cardinalis cardinalis,2,US-IL,L208933,42.1183,-88.2229,Traveling,TRUE,2010-06-29,2010,180,7.75,90,2.816,2,TRUE
S11752709,obsr326314,S11752709,Cardinalis cardinalis,1,US-IL,L1772770,42.2181802,-87.9335284,Stationary,TRUE,2010-06-04,2010,155,8,10,0,1,TRUE
S6544065,obsr121475,S6544065,Cardinalis cardinalis,2,US-IL,L388330,42.2173625,-88.0504847,Traveling,TRUE,2010-06-13,2010,164,8.5,30,0.483,2,TRUE
S9025500,obsr146134,S9025500,Cardinalis cardinalis,2,US-IL,L565381,41.9250675,-88.3481043,Stationary,TRUE,2010-06-27,2010,178,6.333333333333333,5,0,2,TRUE
S6554205,obsr55987,S6554205,Cardinalis cardinalis,1,US-IL,L265642,42.06411,-88.3689,Stationary,TRUE,2010-06-12,2010,163,7,5,0,3,TRUE
S6783943,obsr47764,S6783943,Cardinalis cardinalis,4,US-IL,L980557,41.5030173,-90.5514944,Stationary,TRUE,2010-06-29,2010,180,8.333333333333334,5,0,1,TRUE
S6491314,obsr168773,S6491314,Cardinalis cardinalis,1,US-IL,L678297,40.7524913,-89.0995717,Traveling,TRUE,2010-06-02,2010,153,9.5,105,3.219,1,TRUE
S6567098,obsr168773,S6567098,Cardinalis cardinalis,3,US-IL,L678297,40.7524913,-89.0995717,Traveling,TRUE,2010-06-22,2010,173,13.75,150,3.219,1,TRUE
S6622753,obsr14689,S6622753,Cardinalis cardinalis,2,US-IL,L107060,42.16908,-88.10995,Stationary,TRUE,2010-06-25,2010,176,6.15,5,0,1,TRUE
S6587996,obsr168773,S6587996,Cardinalis cardinalis,1,US-IL,L628767,40.8073129,-89.0163803,Traveling,TRUE,2010-06-29,2010,180,13.25,180,3.219,1,TRUE
S11752659,obsr326314,S11752659,Cardinalis cardinalis,2,US-IL,L1772750,42.1725459,-88.0935457,Stationary,TRUE,2010-06-17,2010,168,8,10,0,1,TRUE
S6508485,obsr193463,S6508485,Cardinalis cardinalis,4,US-IL,L794712,42.3759831,-88.0260658,Traveling,TRUE,2010-06-05,2010,156,7.5,225,4.828,2,TRUE
S11817672,obsr97529,S11817672,Cardinalis cardinalis,1,US-IL,L858153,41.7875609,-88.0222457,Stationary,TRUE,2010-06-22,2010,173,7.75,5,0,1,TRUE
S6514003,obsr11027,S6514003,Cardinalis cardinalis,1,US-IL,L90040,42.0775529,-88.1123686,Stationary,TRUE,2010-06-04,2010,155,9.583333333333334,5,0,1,TRUE
S6586091,obsr123174,S6586091,Cardinalis cardinalis,1,US-IL,L519294,41.8705675,-87.7854449,Stationary,TRUE,2010-06-27,2010,178,5.5,300,0,1,TRUE
S6578377,obsr31420,S6578377,Cardinalis cardinalis,2,US-IL,L637161,41.7475023,-87.9599816,Stationary,TRUE,2010-06-26,2010,177,11.5,30,0,1,TRUE
S11752722,obsr326314,S11752722,Cardinalis cardinalis,1,US-IL,L1772776,42.223874,-88.172294,Stationary,TRUE,2010-06-22,2010,173,8,10,0,1,TRUE
S6727437,obsr1151,S6727437,Cardinalis cardinalis,1,US-IL,L213329,42.0973945,-88.2069111,Traveling,TRUE,2010-06-25,2010,176,13.166666666666666,15,0.322,1,TRUE
S6547748,obsr34033,S6547748,Cardinalis cardinalis,1,US-IL,L932170,41.8280556,-87.8944444,Stationary,TRUE,2010-06-16,2010,167,8.716666666666667,5,0,1,TRUE
S6599848,obsr222607,S6599848,Cardinalis cardinalis,1,US-IL,L938328,41.8299,-88.04302,Stationary,TRUE,2010-06-20,2010,171,7.416666666666667,10,0,2,TRUE
S11752649,obsr326314,S11752649,Cardinalis cardinalis,2,US-IL,L1772746,42.1676781,-88.0982756,Stationary,TRUE,2010-06-17,2010,168,8,10,0,1,TRUE
S11752924,obsr326314,S11752924,Cardinalis cardinalis,2,US-IL,L1772835,42.2752576,-88.0971189,Stationary,TRUE,2010-06-14,2010,165,8,10,0,1,TRUE
S6505324,obsr106714,S6505324,Cardinalis cardinalis,4,US-IL,L335462,41.6738368,-87.8607638,Traveling,TRUE,2010-06-05,2010,156,10.516666666666667,89,3.428,1,TRUE
S6587428,obsr15930,S6587428,Cardinalis cardinalis,1,US-IL,L168932,41.935402,-88.31385,Stationary,TRUE,2010-06-12,2010,163,7.366666666666666,5,0,1,TRUE
S11752860,obsr326314,S11752860,Cardinalis cardinalis,1,US-IL,L1772812,42.2608183,-88.0904915,Stationary,TRUE,2010-06-15,2010,166,8,10,0,1,TRUE
S6642181,obsr47764,S6642181,Cardinalis cardinalis,1,US-IL,L795706,41.5063357,-90.5285347,Stationary,TRUE,2010-06-17,2010,168,10.166666666666666,5,0,1,TRUE
S6551795,obsr106714,S6551795,Cardinalis cardinalis,1,US-IL,L554971,41.6692053,-87.9077804,Stationary,TRUE,2010-06-17,2010,168,6.883333333333333,5,0,1,TRUE
S6581018,obsr106714,S6581018,Cardinalis cardinalis,1,US-IL,L564710,41.658934,-87.9258156,Traveling,TRUE,2010-06-26,2010,177,11.633333333333333,40,0.901,1,TRUE
S11753040,obsr326314,S11753040,Cardinalis cardinalis,1,US-IL,L1772874,42.341734,-87.8842386,Stationary,TRUE,2010-06-04,2010,155,8,10,0,1,TRUE
S6574153,obsr189813,S6574153,Cardinalis cardinalis,2,US-IL,L924666,42.1180535,-87.9546869,Stationary,TRUE,2010-06-25,2010,176,6.783333333333333,5,0,1,TRUE
S11752968,obsr326314,S11752968,Cardinalis cardinalis,2,US-IL,L1772851,42.3005374,-88.1608644,Stationary,TRUE,2010-06-11,2010,162,8,10,0,1,TRUE
S6554163,obsr55987,S6554163,Cardinalis cardinalis,1,US-IL,L265639,42.0601,-88.3587,Stationary,TRUE,2010-06-12,2010,163,8.116666666666667,5,0,3,TRUE
S6642173,obsr47764,S6642173,Cardinalis cardinalis,6,US-IL,L795709,41.4979309,-90.5380994,Stationary,TRUE,2010-06-17,2010,168,9.75,5,0,1,TRUE
S6511287,obsr123174,S6511287,Cardinalis cardinalis,11,US-IL,L630820,41.8688258,-87.7890015,Traveling,TRUE,2010-06-07,2010,158,8.833333333333334,80,4.184,1,TRUE
S6526146,obsr123174,S6526146,Cardinalis cardinalis,11,US-IL,L630820,41.8688258,-87.7890015,Traveling,TRUE,2010-06-09,2010,160,9.833333333333334,80,4.184,1,TRUE
S6572535,obsr193463,S6572535,Cardinalis cardinalis,1,US-IL,L938996,41.8263715,-87.9341412,Traveling,TRUE,2010-06-09,2010,160,11.5,35,1.609,3,TRUE
S6503393,obsr129696,S6503393,Cardinalis cardinalis,2,US-IL,L912778,41.49,-87.689,Stationary,TRUE,2010-06-02,2010,153,7,15,0,2,TRUE
S11911716,obsr185482,S11911716,Cardinalis cardinalis,1,US-IL,L717197,41.67303,-87.88173,Stationary,TRUE,2010-06-22,2010,173,7.15,5,0,1,TRUE
S16751420,obsr114944,S16751420,Cardinalis cardinalis,,US-IL,L2588752,42.1907874,-88.9915409,Traveling,TRUE,2010-06-12,2010,163,10,120,3.219,1,FALSE
S11817307,obsr97529,S11817307,Cardinalis cardinalis,1,US-IL,L858004,41.8118106,-88.2434485,Stationary,TRUE,2010-06-17,2010,168,8.416666666666666,5,0,1,TRUE
S6591780,obsr168773,S6591780,Cardinalis cardinalis,3,US-IL,L628768,40.6652099,-88.895359,Traveling,TRUE,2010-06-30,2010,181,15.283333333333333,155,2.414,1,TRUE
S6517599,obsr114260,S6517599,Cardinalis cardinalis,1,US-IL,L152650,41.6565,-87.5643,Traveling,TRUE,2010-06-09,2010,160,9.5,35,1.609,1,TRUE
S6587445,obsr15930,S6587445,Cardinalis cardinalis,1,US-IL,L168916,41.928867,-88.31503,Stationary,TRUE,2010-06-20,2010,171,6.616666666666667,5,0,1,TRUE
S63309055,obsr424136,S63309055,Cardinalis cardinalis,1,US-IL,L10022657,41.36145,-88.17853,Stationary,TRUE,2010-06-04,2010,155,7.933333333333334,5,0,1,TRUE
S11752660,obsr326314,S11752660,Cardinalis cardinalis,1,US-IL,L1772750,42.1725459,-88.0935457,Stationary,TRUE,2010-06-21,2010,172,8,10,0,1,TRUE
S6827074,obsr213233,S6827074,Cardinalis cardinalis,2,US-IL,L919751,41.7657103,-87.8748751,Traveling,TRUE,2010-06-05,2010,156,6.083333333333333,110,1.609,2,TRUE
S11753286,obsr326314,S11753286,Cardinalis cardinalis,1,US-IL,L1772818,42.2654893,-87.9141589,Stationary,TRUE,2010-06-03,2010,154,8,10,0,1,TRUE
S11817597,obsr97529,S11817597,Cardinalis cardinalis,1,US-IL,L858048,41.9594842,-88.0726739,Stationary,TRUE,2010-06-10,2010,161,7.583333333333333,5,0,1,TRUE
S6642079,obsr47764,S6642079,Cardinalis cardinalis,4,US-IL,L853151,41.473553,-90.457839,Stationary,TRUE,2010-06-17,2010,168,7.166666666666667,5,0,1,TRUE
S6639314,obsr47764,S6639314,Cardinalis cardinalis,2,US-IL,L853151,41.473553,-90.457839,Stationary,TRUE,2010-06-16,2010,167,8.833333333333334,5,0,1,TRUE
S6645074,obsr47764,S6645074,Cardinalis cardinalis,3,US-IL,L853151,41.473553,-90.457839,Stationary,TRUE,2010-06-22,2010,173,5.916666666666667,5,0,1,TRUE
S6491493,obsr14042,S6491493,Cardinalis cardinalis,1,US-IL,L6451925,41.8709123,-87.6487095,Traveling,TRUE,2010-06-01,2010,152,15.083333333333334,55,0.966,1,TRUE
S6514823,obsr14042,S6514823,Cardinalis cardinalis,1,US-IL,L6451925,41.8709123,-87.6487095,Traveling,TRUE,2010-06-02,2010,153,15.083333333333334,70,0.966,1,TRUE
S6574821,obsr35065,S6574821,Cardinalis cardinalis,2,US-IL,L939572,42.11672,-87.77018,Stationary,TRUE,2010-06-14,2010,165,8.1,5,0,5,TRUE
S6554223,obsr55987,S6554223,Cardinalis cardinalis,1,US-IL,L265644,42.06636,-88.3673,Stationary,TRUE,2010-06-12,2010,163,7.283333333333333,5,0,3,TRUE
S6529311,obsr168773,S6529311,Cardinalis cardinalis,1,US-IL,L5657694,40.911964,-89.0342331,Traveling,TRUE,2010-06-11,2010,162,13,105,1.609,1,TRUE
S11753192,obsr326314,S11753192,Cardinalis cardinalis,2,US-IL,L1772653,42.4047315,-87.8437361,Stationary,TRUE,2010-06-04,2010,155,8,10,0,1,TRUE
S11817733,obsr97529,S11817733,Cardinalis cardinalis,1,US-IL,L862778,41.7270852,-88.0091679,Stationary,TRUE,2010-06-16,2010,167,6,5,0,1,TRUE
S6639250,obsr47764,S6639250,Cardinalis cardinalis,3,US-IL,L795708,41.5023544,-90.523755,Stationary,TRUE,2010-06-16,2010,167,6.25,5,0,1,TRUE
S6551508,obsr103146,S6551508,Cardinalis cardinalis,1,US-IL,L427226,41.92667,-88.42024,Stationary,TRUE,2010-06-17,2010,168,6.95,5,0,1,TRUE
S6783879,obsr47764,S6783879,Cardinalis cardinalis,2,US-IL,L980557,41.5030173,-90.5514944,Stationary,TRUE,2010-06-04,2010,155,8.833333333333334,5,0,1,TRUE
S6566437,obsr136647,S6566437,Cardinalis cardinalis,1,US-IL,L130111,42.1978989,-87.8559036,Traveling,TRUE,2010-06-13,2010,164,6.866666666666667,93,3.219,2,TRUE
S6550104,obsr168773,S6550104,Cardinalis cardinalis,1,US-IL,L628767,40.8073129,-89.0163803,Traveling,TRUE,2010-06-16,2010,167,13.216666666666667,110,3.219,1,TRUE
S6919563,obsr14042,S6919563,Cardinalis cardinalis,3,US-IL,L152736,41.7058,-87.9589,Traveling,TRUE,2010-06-27,2010,178,17.666666666666668,110,1.609,2,TRUE
S6536318,obsr110767,S6536318,Cardinalis cardinalis,4,US-IL,L357956,41.7220345,-87.8496399,Traveling,TRUE,2010-06-13,2010,164,7.916666666666667,120,3.219,2,TRUE
S6534472,obsr57433,S6534472,Cardinalis cardinalis,7,US-IL,L929075,41.5304031,-88.6923714,Stationary,TRUE,2010-06-07,2010,158,6.333333333333333,5,0,1,TRUE
S11752906,obsr326314,S11752906,Cardinalis cardinalis,1,US-IL,L1772828,42.2698037,-88.0959709,Stationary,TRUE,2010-06-09,2010,160,8,10,0,1,TRUE
S6553835,obsr129696,S6553835,Cardinalis cardinalis,1,US-IL,L912787,41.49902,-87.75207,Stationary,TRUE,2010-06-11,2010,162,11,20,0,2,TRUE
S6817640,obsr14042,S6817640,Cardinalis cardinalis,1,US-IL,L6451925,41.8709123,-87.6487095,Traveling,TRUE,2010-06-03,2010,154,15.166666666666666,50,1.448,1,TRUE
S11753027,obsr326314,S11753027,Cardinalis cardinalis,2,US-IL,L1772870,42.3355158,-87.9432812,Stationary,TRUE,2010-06-22,2010,173,8,10,0,1,TRUE
S6534473,obsr57433,S6534473,Cardinalis cardinalis,2,US-IL,L929077,41.5285968,-88.7112581,Stationary,TRUE,2010-06-07,2010,158,6.5,5,0,1,TRUE
S6496750,obsr175594,S6496750,Cardinalis cardinalis,4,US-IL,L124334,41.9433856,-87.6944263,Traveling,TRUE,2010-06-03,2010,154,7.75,60,1.609,1,TRUE
S8447494,obsr272742,S8447494,Cardinalis cardinalis,1,US-IL,L1207142,38.4321753,-89.6486092,Stationary,TRUE,2010-06-07,2010,158,7.25,10,0,1,TRUE
