"","species_observed","year","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","pland_00_water","pland_01_evergreen_needleleaf","pland_03_deciduous_needleleaf","pland_04_deciduous_broadleaf","pland_05_mixed_forest","pland_08_woody_savanna","pland_09_savanna","pland_10_grassland","pland_11_wetland","pland_12_cropland","pland_13_urban","pland_14_mosiac","pland_15_barren","elevation_median","elevation_sd"
"213","FALSE",2010,156,13.2666666666667,28,0.161,1,0,0,0,0,0,0,0,0.354838709677419,0,0.645161290322581,0,0,0,237.094059395684,3.58227493633635
"214","FALSE",2010,156,11.6666666666667,65,1.127,1,0,0,0,0.137931034482759,0,0.241379310344828,0,0,0,0.310344827586207,0,0.310344827586207,0,279.585780059265,21.2538181523173
"215","FALSE",2010,160,19.5,135,3.219,1,0,0,0,0,0,0.0344827586206897,0.172413793103448,0.103448275862069,0,0.0689655172413793,0.620689655172414,0,0,181.841499592126,28.6513010234303
"216","FALSE",2010,157,9.11666666666667,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,301.577769965491,1.79855557439169
"217","FALSE",2010,157,9,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,300.364856125952,1.77934834796418
"218","FALSE",2010,161,20.5,30,0,1,0.161290322580645,0,0,0.193548387096774,0,0.032258064516129,0.290322580645161,0.0645161290322581,0.258064516129032,0,0,0,0,199.995104197975,31.9949071622387
"219","FALSE",2010,162,13,60,2.414,1,0.1,0,0,0,0,0,0.633333333333333,0,0.0333333333333333,0.2,0,0.0333333333333333,0,251.017143252196,29.6957586074989
"220","FALSE",2010,162,13,10,0,1,0,0,0,0,0,0,0,0,0,0.233333333333333,0.566666666666667,0.2,0,276.661533125953,5.81837080104594
"221","FALSE",2010,163,12.6666666666667,20,1.287,2,0,0,0.1,0.133333333333333,0,0.266666666666667,0.133333333333333,0,0,0,0,0.366666666666667,0,252.988354771022,19.4239263525722
"223","FALSE",2010,162,8,10,0,2,0,0,0,0,0,0,0.0666666666666667,0,0,0.5,0.366666666666667,0.0666666666666667,0,287.0418731921,9.50679596740891
"224","FALSE",2010,163,16.25,45,0.805,5,0,0,0,0,0,0,0,0,0,1,0,0,0,269.555352832541,5.4864504983043
"225","FALSE",2010,166,8.25,10,0,1,0,0,0,0,0,0,0,0.03125,0,0.96875,0,0,0,390.981902483944,1.13817205550459
"226","FALSE",2010,164,7,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,373.913108967912,11.6462393704264
"227","FALSE",2010,162,12.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,371.550220844195,12.1158003409462
"228","FALSE",2010,164,20.5,30,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,258.312466443871,7.24379877787103
"230","FALSE",2010,163,8.83333333333333,40,0,1,0,0,0,0,0,0,0,0,0,0.966666666666667,0,0.0333333333333333,0,225.586014890941,10.3185054411721
"232","FALSE",2010,163,9.75,15,0,1,0,0,0,0,0,0,0,0,0,0.7,0,0.3,0,242.776781417479,8.09841829131767
"233","FALSE",2010,166,14.8166666666667,5,0,1,0,0,0,0,0,0.0333333333333333,0.133333333333333,0.1,0,0.566666666666667,0.166666666666667,0,0,226.829466755608,3.03460530828804
"234","FALSE",2010,167,6,90,0,1,0,0,0,0,0,0,0,0,0,0.9375,0,0.0625,0,273.198516867643,7.76209601155124
"235","FALSE",2010,168,20,10,0,1,0,0,0,0,0,0,0.129032258064516,0.032258064516129,0,0.580645161290323,0.258064516129032,0,0,207.811696152968,10.6601186206124
"236","FALSE",2010,165,11.9166666666667,40,0,1,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,221.877241814788,12.7219758069857
"237","FALSE",2010,168,6,90,0,1,0,0,0,0,0,0,0.03125,0,0,0.875,0,0.09375,0,245.418324205259,10.1468059472497
"238","FALSE",2010,164,11,300,0.805,4,0,0,0,0,0,0.0333333333333333,0.566666666666667,0.166666666666667,0,0.2,0.0333333333333333,0,0,233.465397206146,2.9007590670136
"240","FALSE",2010,168,6.66666666666667,5,0,2,0,0,0,0.0666666666666667,0,0,0,0,0,0.6,0,0.333333333333333,0,279.803056578028,7.70693161942337
"241","FALSE",2010,162,8,10,0,1,0,0,0,0,0,0,0.0645161290322581,0.419354838709677,0,0.516129032258065,0,0,0,239.758479215811,3.36471055226172
"242","FALSE",2010,165,8,10,0,1,0,0,0,0,0,0,0.5,0.34375,0,0.03125,0.125,0,0,250.885328529337,3.67535516214321
"243","FALSE",2010,164,6.5,10,0,2,0,0,0,0,0,0,0,0.166666666666667,0,0.0666666666666667,0.766666666666667,0,0,263.221653210099,5.18916665552042
"244","FALSE",2010,168,8,10,0,1,0,0,0,0,0,0,0.59375,0.125,0.03125,0,0.25,0,0,233.843220471745,7.50016924941857
"245","FALSE",2010,166,6.78333333333333,5,0,1,0,0,0,0,0,0,0.516129032258065,0.193548387096774,0,0.032258064516129,0.258064516129032,0,0,228.350788378331,5.04380013763573
"246","FALSE",2010,162,8.25,5,0,1,0,0,0,0,0,0.0344827586206897,0.482758620689655,0,0,0,0.482758620689655,0,0,212.769250720261,5.41074597354373
"247","FALSE",2010,167,7.08333333333333,5,0,2,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,278.15362350398,5.19036049004381
"248","FALSE",2010,168,8.38333333333333,5,0,4,0,0,0,0,0,0.103448275862069,0.586206896551724,0,0,0,0.310344827586207,0,0,260.17680310232,4.01022936420332
"249","FALSE",2010,165,8.75,10,1.609,1,0,0,0,0.1,0,0,0.266666666666667,0.0333333333333333,0,0,0.6,0,0,208.414799530324,4.0548597810673
"250","FALSE",2010,167,8,10,0,1,0,0,0,0.193548387096774,0,0.032258064516129,0.483870967741935,0.032258064516129,0,0,0.258064516129032,0,0,209.151258700058,3.86937375760356
"251","FALSE",2010,167,6.75,205,2.575,1,0,0,0,0.125,0,0,0,0,0,0.84375,0,0.03125,0,236.381354554299,11.2381720179836
"252","FALSE",2010,164,5.61666666666667,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,290.933405309923,8.5650020610992
"253","FALSE",2010,163,6.53333333333333,5,0,3,0,0,0,0,0,0,0.103448275862069,0,0,0.655172413793103,0.0344827586206897,0.206896551724138,0,275.692592559658,6.95712527268349
"254","FALSE",2010,166,7.16666666666667,80,1.609,1,0,0,0,0,0,0.0645161290322581,0.741935483870968,0.032258064516129,0,0,0.161290322580645,0,0,263.817082367332,14.8099813247989
"255","FALSE",2010,166,13,30,0,3,0,0,0,0,0,0,0.354838709677419,0.032258064516129,0.032258064516129,0,0.580645161290323,0,0,266.032469433778,2.98156955815797
"256","FALSE",2010,164,6.66666666666667,5,0,2,0,0,0,0,0,0,0,0,0,0.966666666666667,0.0333333333333333,0,0,285.090014812859,6.21701495556489
"257","FALSE",2010,166,7.21666666666667,5,0,1,0,0,0,0.032258064516129,0,0,0.387096774193548,0.290322580645161,0,0.0967741935483871,0.193548387096774,0,0,259.677197933948,3.78279816051938
"258","FALSE",2010,162,8.61666666666667,5,0,1,0,0,0,0,0,0,0.21875,0.34375,0,0,0.4375,0,0,247.554503807058,4.64381911305888
"259","FALSE",2010,163,6.66666666666667,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,207.653732364426,3.91946648411289
"260","FALSE",2010,163,12.5,5,0,2,0,0,0,0,0,0,0.233333333333333,0,0,0,0.766666666666667,0,0,201.245102557939,4.41347724843349
"261","FALSE",2010,163,9.11666666666667,5,0,2,0,0,0,0,0,0,0,0.0645161290322581,0,0,0.935483870967742,0,0,230.610299797782,5.92930148518272
"263","FALSE",2010,167,7.41666666666667,5,0,1,0,0,0,0,0,0,0,0.0666666666666667,0,0.133333333333333,0.733333333333333,0,0.0666666666666667,188.708741825005,18.5645787380225
"264","FALSE",2010,167,10.75,5,0,1,0,0,0,0,0,0,0,0.0333333333333333,0,0.1,0.866666666666667,0,0,193.011546634401,15.8432986167927
"265","FALSE",2010,168,6.5,5,0,1,0,0,0,0,0,0,0,0,0,0.193548387096774,0.806451612903226,0,0,206.768202240562,12.2641947273871
"266","FALSE",2010,168,8.03333333333333,5,0,1,0,0,0,0,0,0,0,0,0,0.586206896551724,0.0344827586206897,0.379310344827586,0,257.909729838058,10.3450265012633
"267","FALSE",2010,165,7.58333333333333,7,0.08,2,0,0,0,0,0,0,0,0,0,0,1,0,0,245.709229937117,4.46423564371714
"268","FALSE",2010,168,7.66666666666667,5,0,1,0,0,0,0,0,0,0,0.0333333333333333,0,0.0333333333333333,0.933333333333333,0,0,180.490628729905,10.4083668089696
"269","FALSE",2010,164,7.1,5,0,2,0,0,0,0,0,0.0333333333333333,0.0666666666666667,0,0,0.266666666666667,0.433333333333333,0.2,0,238.386475524401,8.09362276098889
"270","FALSE",2010,168,8.16666666666667,10,0.322,1,0,0,0,0,0,0,0.09375,0.09375,0,0,0.8125,0,0,231.246919001749,7.23740992806943
"271","FALSE",2010,162,5.71666666666667,5,0,1,0,0,0,0,0,0,0.233333333333333,0.0666666666666667,0,0,0.7,0,0,218.690091748934,4.3380543304312
"273","FALSE",2010,168,7.5,5,0,1,0,0,0,0,0,0,0,0,0,0.967741935483871,0,0.032258064516129,0,242.861614740687,4.64450653978559
"274","FALSE",2010,162,5.91666666666667,5,0,1,0,0,0,0,0,0,0.09375,0.3125,0,0,0.59375,0,0,231.473549841967,2.34258151791898
"275","FALSE",2010,162,5.91666666666667,5,0,1,0,0,0,0,0,0,0.09375,0.40625,0,0,0.5,0,0,230.935057526356,2.44251722812421
"276","FALSE",2010,167,6.81666666666667,13,0.805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183.590634284349,2.54385964690844
"277","FALSE",2010,166,6.58333333333333,5,0,1,0,0,0,0,0,0.032258064516129,0,0.032258064516129,0,0.645161290322581,0.032258064516129,0.258064516129032,0,216.288841087411,3.43182778875379
"278","FALSE",2010,168,6.61666666666667,5,0,1,0,0,0,0.133333333333333,0,0,0.366666666666667,0.0666666666666667,0,0,0.433333333333333,0,0,232.636591168392,5.41438512162643
"280","FALSE",2010,164,5.81666666666667,5,0,1,0,0,0,0,0,0,0.32258064516129,0.290322580645161,0,0,0.387096774193548,0,0,231.454876574662,3.21100742500415
"281","FALSE",2010,167,12.2833333333333,13,0.805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183.484618503694,0.799699424215601
"282","FALSE",2010,168,7,5,0,1,0,0,0,0,0,0,0.193548387096774,0.0967741935483871,0,0,0.709677419354839,0,0,215.60095514771,2.53283520742542
"283","FALSE",2010,168,5.16666666666667,5,0,1,0,0,0,0,0,0,0,0.0666666666666667,0,0,0.933333333333333,0,0,226.859520560681,4.39039271241676
"284","FALSE",2010,163,6.5,5,0,1,0,0,0,0,0,0,0.0666666666666667,0,0,0,0.933333333333333,0,0,208.47764195954,5.46738561644802
"286","FALSE",2010,168,5.16666666666667,5,0,1,0,0,0,0,0,0,0,0.0625,0,0,0.9375,0,0,228.821946581227,3.35495940178279
"288","FALSE",2010,166,7.5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,228.016763073961,5.02419834850737
"289","FALSE",2010,167,9.03333333333333,5,0,1,0,0,0,0.161290322580645,0,0,0.354838709677419,0.129032258064516,0,0,0.354838709677419,0,0,203.450993274913,3.02372630476513
"290","FALSE",2010,162,10,90,0.322,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183.554018455522,1.17040245003354
"291","FALSE",2010,167,5.8,5,0,1,0,0,0,0,0,0,0.32258064516129,0.451612903225806,0,0,0.225806451612903,0,0,219.74296608833,11.2690278378877
"293","FALSE",2010,164,6.01666666666667,5,0,2,0,0,0,0,0,0,0.0625,0,0,0,0.9375,0,0,202.930191601259,13.0908039952715
"294","FALSE",2010,168,21.85,15,0.789,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183.276596182984,1.89549918628184
"295","FALSE",2010,168,6.75,5,0,1,0,0,0,0.0645161290322581,0,0,0.67741935483871,0,0,0,0.258064516129032,0,0,221.160125925182,4.26222806387361
"296","FALSE",2010,167,7.58333333333333,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,400.72469830235,7.54978764704617
"297","FALSE",2010,163,7.85,5,0,1,0,0,0,0.166666666666667,0,0,0.366666666666667,0.3,0.133333333333333,0,0.0333333333333333,0,0,219.318022608818,2.94852630007316
"299","FALSE",2010,164,6.95,5,0,1,0,0,0,0,0,0,0.133333333333333,0.166666666666667,0.0666666666666667,0,0.633333333333333,0,0,217.182384757753,5.46509052156659
"300","FALSE",2010,163,15.7,20,1.963,1,0,0,0,0,0,0,0,0.09375,0.25,0,0.65625,0,0,180.595724586062,3.70546532884932
"301","FALSE",2010,164,9.5,30,3.219,1,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,227.538647821387,6.00131650600595
"302","FALSE",2010,168,8.08333333333333,5,0,1,0,0,0,0,0,0,0.0333333333333333,0.466666666666667,0,0.0666666666666667,0.433333333333333,0,0,220.246388602853,4.51446082519456
"307","FALSE",2010,162,12.25,20,0,2,0,0,0,0,0,0,0.03125,0.53125,0,0.3125,0.125,0,0,219.385541099941,2.37540120907973
"308","FALSE",2010,162,8,10,0,1,0,0,0,0,0,0,0.03125,0,0,0,0.96875,0,0,255.58693646885,4.55174159359667
"309","FALSE",2010,165,7.25,105,1.609,1,0,0,0,0,0,0,0,0.0967741935483871,0,0.580645161290323,0.32258064516129,0,0,168.343599901526,2.12658724292555
"311","FALSE",2010,163,9.25,15,3.219,1,0,0,0,0,0,0.0333333333333333,0,0,0,0.866666666666667,0,0.1,0,190.738565538881,2.00058897987757
"312","FALSE",2010,163,12.5,20,0.402,2,0,0,0,0,0,0,0,0.21875,0.25,0.4375,0.09375,0,0,154.205000460403,22.9211380034117
"314","FALSE",2010,168,6,5,0,1,0,0,0,0,0,0.0333333333333333,0,0.266666666666667,0,0.2,0.433333333333333,0.0666666666666667,0,150.905191911366,15.8070253002275
"315","FALSE",2010,167,17.6666666666667,90,0.805,1,0,0,0,0,0,0,0,0.2,0.133333333333333,0.666666666666667,0,0,0,141.547040255771,10.1332171171918
"316","FALSE",2010,167,14.9166666666667,60,0.402,2,0,0,0,0.5,0,0,0,0.15625,0.21875,0.125,0,0,0,204.188761485137,2.86815994786023
"317","FALSE",2010,162,8.5,30,0,1,0,0,0,0,0,0,0.032258064516129,0,0,0.290322580645161,0.67741935483871,0,0,273.820901991493,9.2954673543452
"318","FALSE",2010,168,12.6666666666667,30,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,274.835112683554,10.5224750534642
"321","FALSE",2010,163,21.75,10,1.609,2,0,0,0,0,0,0,0,0.966666666666667,0,0.0333333333333333,0,0,0,399.543643361092,7.11150607546295
"322","FALSE",2010,166,17.3333333333333,15,0,1,0,0,0,0,0,0,0.161290322580645,0,0,0,0.838709677419355,0,0,300.00345264971,7.50598543696529
"323","FALSE",2010,164,14,60,2.414,2,0,0,0,0,0,0,0,0.09375,0,0.78125,0.125,0,0,197.090631050689,3.41269518044441
"324","FALSE",2010,164,9.5,15,0,1,0,0,0,0,0,0,0.133333333333333,0.2,0,0.333333333333333,0.266666666666667,0.0666666666666667,0,267.719197009501,13.8550500268797
"325","FALSE",2010,163,12.5,210,4.828,2,0,0,0,0,0,0,0,1,0,0,0,0,0,437.596432712463,12.6270621154829
"326","FALSE",2010,166,14,45,1.609,3,0,0,0,0.0625,0,0,0.0625,0.09375,0,0.4375,0.34375,0,0,239.366913087842,8.45009565919038
"327","FALSE",2010,168,7.66666666666667,90,2.414,1,0.15625,0,0,0,0,0,0,0.0625,0.59375,0.1875,0,0,0,172.91186516993,1.06665222203727
"328","FALSE",2010,163,13.0833333333333,35,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,210.418806613574,0.440043275762174
"329","FALSE",2010,166,17.1666666666667,10,0,1,0,0,0,0,0,0,0,0,0,0.0645161290322581,0.935483870967742,0,0,201.102404853023,2.01692948556091
"330","FALSE",2010,167,10.7166666666667,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,254.407368561571,0.955237926690389
"331","FALSE",2010,167,8.5,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,261.357012822746,1.6419898352914
"332","FALSE",2010,167,9.5,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,263.296325329834,1.06991871903018
"333","FALSE",2010,166,20,20,0.483,1,0,0,0,0,0,0,0,0,0,1,0,0,0,258.639579021017,1.23600732642796
"335","FALSE",2010,162,15.9166666666667,5,0,1,0,0,0,0,0,0,0,0,0,0.967741935483871,0,0.032258064516129,0,313.408152305875,3.68817060854961
"337","FALSE",2010,163,15.2666666666667,10,0.322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,244.297377950258,5.57478162536646
"339","FALSE",2010,166,7.66666666666667,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,290.499865284224,0.612535076355097
"340","FALSE",2010,168,6.43333333333333,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,292.037236084394,1.7976815119465
"341","FALSE",2010,165,15.25,30,1.609,3,0,0,0,0,0,0,0.366666666666667,0.2,0,0.366666666666667,0,0.0666666666666667,0,242.050232992007,3.75478783905808
"343","FALSE",2010,162,17.1666666666667,35,0.805,2,0,0,0,0.466666666666667,0,0.0333333333333333,0.2,0.133333333333333,0.0333333333333333,0.133333333333333,0,0,0,158.399360460286,19.2773134725554
"344","FALSE",2010,164,7,60,0,1,0,0,0,0,0,0,0,0,0,0.03125,0.96875,0,0,167.140920608312,6.96545003054654
"346","FALSE",2010,164,9.5,180,4.828,2,0,0,0,0,0,0,0,0,0,0,1,0,0,154.835963887476,6.16297782034987
"347","FALSE",2010,166,10.3833333333333,56,2.253,1,0,0,0,0.125,0,0.0625,0.5,0.15625,0,0.0625,0.09375,0,0,273.17435081519,14.917350822605
"348","FALSE",2010,167,5.75,60,1.609,1,0,0,0,0,0,0,0,0.466666666666667,0,0.533333333333333,0,0,0,268.592516900239,4.70206317428023
"349","FALSE",2010,163,9.5,90,0.805,2,0,0,0,0.161290322580645,0,0,0.483870967741935,0.0967741935483871,0,0.032258064516129,0.225806451612903,0,0,263.459709488535,14.8198096158368
"350","FALSE",2010,163,12,60,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,285.535333289456,0.593004049964929
"351","FALSE",2010,166,17.5,15,0,1,0,0,0,0.133333333333333,0,0,0.333333333333333,0.166666666666667,0,0,0.366666666666667,0,0,283.388154951213,13.1593729488158
"353","FALSE",2010,164,12.2,72,0.483,1,0,0,0,0,0,0,0,0.354838709677419,0,0.645161290322581,0,0,0,237.094059395684,3.58227493633635
"354","FALSE",2010,162,11.6833333333333,46,0.644,1,0,0,0,0,0,0,0,0,0,1,0,0,0,215.789192659533,4.21863487642452
"355","FALSE",2010,162,20.75,45,1.609,1,0,0,0,0,0,0,0.366666666666667,0.166666666666667,0,0.133333333333333,0.266666666666667,0.0666666666666667,0,266.774262054975,4.06140430537246
"356","FALSE",2010,162,10.5166666666667,43,3.862,1,0,0,0,0,0,0,0,0,0,1,0,0,0,200.754490068479,5.50773796663438
"358","FALSE",2010,166,19.8333333333333,50,0.805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193.25698671818,18.5872011327492
"359","FALSE",2010,167,19.5833333333333,135,3.219,2,0,0,0,0,0,0.0344827586206897,0.172413793103448,0.103448275862069,0,0.0689655172413793,0.620689655172414,0,0,181.841499592126,28.6513010234303
"360","FALSE",2010,164,6.75,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,232.384701679155,8.70081818539157
"361","FALSE",2010,171,12,60,0,2,0,0,0,0,0,0,0,0,0,0.233333333333333,0.566666666666667,0.2,0,276.661533125953,5.81837080104594
"362","FALSE",2010,173,8,10,0,2,0,0,0,0,0,0,0.0666666666666667,0,0,0.5,0.366666666666667,0.0666666666666667,0,287.0418731921,9.50679596740891
"364","FALSE",2010,172,14,180,4.828,2,0,0,0,0,0,0,0,0,0,0.967741935483871,0,0.032258064516129,0,393.26451343753,3.69831345102791
"365","FALSE",2010,174,7.5,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,373.913108967912,11.6462393704264
"366","FALSE",2010,174,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,361.830186770494,2.00684220081154
"368","FALSE",2010,171,17,45,1.609,2,0,0,0,0,0,0,0,0.03125,0,0.84375,0,0.125,0,361.907479056779,14.6877666844593
"370","FALSE",2010,170,12.8333333333333,100,4.023,1,0.0967741935483871,0,0,0,0,0,0.387096774193548,0.0967741935483871,0.0967741935483871,0.0645161290322581,0.225806451612903,0,0.032258064516129,233.725765127755,6.87474012101134
"371","FALSE",2010,170,13,150,0.805,4,0,0,0,0,0,0.0333333333333333,0.566666666666667,0.166666666666667,0,0.2,0.0333333333333333,0,0,233.465397206146,2.9007590670136
"373","FALSE",2010,172,8,10,0,1,0,0,0,0,0,0,0.161290322580645,0.451612903225806,0,0.387096774193548,0,0,0,240.722211616704,3.77244372985272
"374","FALSE",2010,175,6,90,0,1,0,0,0,0.03125,0,0.03125,0.21875,0.0625,0,0.65625,0,0,0,248.875008552851,8.30212244053509
"375","FALSE",2010,169,11.5,30,0,1,0,0,0,0,0,0,0.032258064516129,0,0,0,0.967741935483871,0,0,243.08295982717,2.28371180372885
"376","FALSE",2010,169,8,10,0,1,0,0,0,0,0,0,0.387096774193548,0.483870967741935,0,0.129032258064516,0,0,0,246.14871430789,2.3616919940483
"377","FALSE",2010,173,8,10,0,1,0,0,0,0,0,0,0.466666666666667,0.5,0,0,0.0333333333333333,0,0,217.084661906802,8.48593940785424
"378","FALSE",2010,175,7.16666666666667,10,0,2,0,0,0,0,0,0,0,0.290322580645161,0,0.0645161290322581,0.645161290322581,0,0,266.169495372235,6.12339707881153
"379","FALSE",2010,169,8,10,0,1,0,0,0,0,0,0,0.433333333333333,0.366666666666667,0,0.2,0,0,0,247.849973604044,3.00388808064485
"380","FALSE",2010,173,8,10,0,1,0,0,0,0,0,0,0.633333333333333,0.266666666666667,0,0.0333333333333333,0.0666666666666667,0,0,211.132674451776,6.85005140667951
"381","FALSE",2010,169,8,10,0,1,0,0,0,0,0,0,0.433333333333333,0.533333333333333,0,0.0333333333333333,0,0,0,255.072993853979,4.49255989879646
"385","FALSE",2010,175,7,5,0,2,0,0,0,0,0,0,0,0,0,0.806451612903226,0,0.193548387096774,0,278.15362350398,5.19036049004381
"386","FALSE",2010,172,8,10,0,1,0,0,0,0,0,0.09375,0.53125,0,0,0,0.375,0,0,260.58986240819,3.42844326086322
"387","FALSE",2010,170,18.0166666666667,3,1.609,1,0,0,0,0.225806451612903,0,0.032258064516129,0.290322580645161,0.0645161290322581,0,0,0.387096774193548,0,0,209.991076542284,3.68384522232389
"388","FALSE",2010,174,16.2333333333333,3,1.609,1,0,0,0,0,0,0,0.3,0,0,0,0.7,0,0,204.63374386532,4.37129414517419
"391","FALSE",2010,172,5.93333333333333,5,0,2,0,0,0,0.193548387096774,0,0,0.419354838709677,0.032258064516129,0,0,0.354838709677419,0,0,241.66678749622,11.8509688615629
"392","FALSE",2010,174,16.4333333333333,3,1.609,1,0,0,0,0,0,0,0.0333333333333333,0,0,0,0.966666666666667,0,0,203.247422596926,3.94612909677895
"393","FALSE",2010,175,8,10,0,1,0.129032258064516,0,0,0,0,0,0,0,0.0967741935483871,0,0.774193548387097,0,0,204.552298578877,14.1250153653884
"394","FALSE",2010,171,5.83333333333333,5,0,2,0,0,0,0,0,0,0,0,0,0.966666666666667,0.0333333333333333,0,0,285.090014812859,6.21701495556489
"395","FALSE",2010,172,5.53333333333333,5,0,2,0,0,0,0.103448275862069,0,0,0.344827586206897,0.0344827586206897,0,0,0.517241379310345,0,0,240.052345019921,12.3461154024462
"396","FALSE",2010,170,18.2666666666667,5,1.609,1,0,0,0,0.0666666666666667,0,0,0.133333333333333,0,0,0,0.8,0,0,202.07756523184,3.04872278636641
"397","FALSE",2010,172,6.25,5,0,1,0,0,0,0,0,0,0.548387096774194,0.451612903225806,0,0,0,0,0,250.765824683427,6.13888053652665
"398","FALSE",2010,172,8.11666666666667,5,0,1,0,0,0,0,0,0,0.433333333333333,0.2,0,0,0.366666666666667,0,0,248.494193549575,8.86101110665222
"400","FALSE",2010,169,7.03333333333333,5,0,1,0,0,0,0.03125,0,0,0.15625,0,0,0,0.8125,0,0,205.615345797967,1.87380539424121
"401","FALSE",2010,173,4.25,10,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333,0.866666666666667,0,0,197.074467867348,12.7120160419872
"402","FALSE",2010,174,19.3833333333333,3,1.609,1,0,0,0,0.032258064516129,0,0,0.129032258064516,0.0967741935483871,0,0,0.741935483870968,0,0,203.821244433047,4.89422736209314
"403","FALSE",2010,175,7.95,5,0,3,0,0,0,0,0,0,0.0967741935483871,0,0,0,0.903225806451613,0,0,197.67516724011,2.9026897022739
"404","FALSE",2010,175,8.5,120,0.402,1,0,0,0,0,0,0,0,0,0.32258064516129,0.483870967741935,0.193548387096774,0,0,185.374016584046,24.4247712334244
"405","FALSE",2010,173,8.66666666666667,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189.354708403796,14.8305616962664
"406","FALSE",2010,175,6.18333333333333,5,0,3,0,0,0,0,0,0,0.483870967741935,0.193548387096774,0,0,0.32258064516129,0,0,246.900379033963,3.81990310322408
"411","FALSE",2010,171,6.38333333333333,5,0,1,0,0,0,0,0,0.0666666666666667,0.433333333333333,0.133333333333333,0,0,0.366666666666667,0,0,229.214921661585,7.64202347786209
"412","FALSE",2010,175,7.83333333333333,5,0,1,0,0,0,0,0,0,0.1,0.1,0,0,0.8,0,0,231.246919001749,7.23740992806943
"413","FALSE",2010,173,6,5,0,1,0,0,0,0,0,0,0.266666666666667,0.0666666666666667,0,0,0.666666666666667,0,0,216.996241966062,3.45418768034416
"414","FALSE",2010,173,6.58333333333333,5,0,1,0,0,0,0,0,0,0.1,0.266666666666667,0,0,0.633333333333333,0,0,233.640435405169,4.26283407946226
"416","FALSE",2010,175,7.7,5,0,1,0,0,0,0,0,0,0,0.1875,0,0.1875,0.625,0,0,229.848505526992,5.13174923824131
"417","FALSE",2010,170,6.75,300,4.828,1,0.25,0,0,0,0,0,0.0625,0,0.125,0,0.5625,0,0,179.708107459806,4.24078346814192
"418","FALSE",2010,175,6.26666666666667,5,0,1,0,0,0,0,0,0,0,0.40625,0,0.40625,0.1875,0,0,229.047212584219,4.11857339139026
"420","FALSE",2010,170,8.01666666666667,5,0,1,0,0,0,0,0,0,0.161290322580645,0.032258064516129,0,0,0.806451612903226,0,0,207.943805574574,5.10110222559529
